"player1","player2","wins1","wins2"
"Novak Djokovic","Nicolas Almagro","1","0"
"Novak Djokovic","Tommy Robredo","1","0"
"Thiago Seyboth Wild","Borna Coric","0","1"
"Thiago Seyboth Wild","Alessandro Giannessi","0","1"
"Thiago Seyboth Wild","Marco Trungelliti","0","1"
"Thiago Seyboth Wild","Renzo Olivo","1","0"
"Thiago Seyboth Wild","Nicolas Kicker","1","0"
"Thiago Seyboth Wild","Carlos Berlocq","0","1"
"Hugo Dellien","Pablo Cuevas","0","1"
"Hugo Dellien","Aljaz Bedene","0","1"
"Hugo Dellien","Marco Cecchinato","1","1"
"Hugo Dellien","Dominic Thiem","1","0"
"Hugo Dellien","Marcelo Arevalo","0","1"
"Hugo Dellien","Kei Nishikori","0","1"
"Hugo Dellien","Ruben Bemelmans","1","0"
"Hugo Dellien","Prajnesh Gunneswaran","1","0"
"Hugo Dellien","Ernests Gulbis","1","0"
"Hugo Dellien","Renzo Olivo","0","1"
"Hugo Dellien","Guido Andreozzi","1","1"
"Hugo Dellien","Janko Tipsarevic","1","0"
"Lloyd Harris","Christopher Eubanks","1","0"
"Lloyd Harris","Sam Querrey","0","1"
"Lloyd Harris","Borna Coric","0","1"
"Lloyd Harris","Mirza Basic","1","0"
"Lloyd Harris","Stan Wawrinka","1","0"
"Lloyd Harris","Marco Cecchinato","1","1"
"Lloyd Harris","Dominic Thiem","1","0"
"Lloyd Harris","Nicolas Jarry","1","0"
"Lloyd Harris","Kyle Edmund","1","1"
"Lloyd Harris","Robin Haase","0","1"
"Lloyd Harris","Darian King","1","0"
"Lloyd Harris","Dimitar Kuzmanov","1","0"
"Lloyd Harris","Kei Nishikori","1","1"
"Lloyd Harris","Feliciano Lopez","1","0"
"Lloyd Harris","Tennys Sandgren","1","0"
"Lloyd Harris","Ernesto Escobedo","1","0"
"Lloyd Harris","Roger Federer","0","1"
"Lloyd Harris","Lukas Lacko","1","0"
"Lloyd Harris","Bernard Tomic","0","1"
"Lloyd Harris","Lukas Rosol","1","0"
"Lloyd Harris","Brayden Schnur","1","0"
"Lloyd Harris","Janko Tipsarevic","0","1"
"Lloyd Harris","Alexandr Dolgopolov","0","1"
"Lloyd Harris","Dudi Sela","0","1"
"Christopher Eubanks","Michael Mmoh","0","1"
"Christopher Eubanks","Ramkumar Ramanathan","0","1"
"Christopher Eubanks","Ryan Harrison","0","1"
"Christopher Eubanks","Jared Donaldson","1","0"
"Christopher Eubanks","Dudi Sela","0","1"
"Sam Querrey","Mikhail Kukushkin","1","0"
"Sam Querrey","Borna Coric","1","0"
"Sam Querrey","Michael Mmoh","0","1"
"Sam Querrey","Pablo Cuevas","0","1"
"Sam Querrey","Malek Jaziri","1","0"
"Sam Querrey","Aljaz Bedene","1","0"
"Sam Querrey","Stan Wawrinka","1","1"
"Sam Querrey","Gregoire Barrere","1","0"
"Sam Querrey","Dominic Stricker","1","0"
"Sam Querrey","Dennis Novak","1","0"
"Sam Querrey","Dominic Thiem","2","3"
"Sam Querrey","James Duckworth","1","1"
"Sam Querrey","Kyle Edmund","1","0"
"Sam Querrey","Altug Celikbilek","1","0"
"Sam Querrey","Robin Haase","1","0"
"Sam Querrey","Jeremy Chardy","0","1"
"Sam Querrey","Kei Nishikori","1","3"
"Sam Querrey","Guido Pella","1","2"
"Sam Querrey","Feliciano Lopez","2","0"
"Sam Querrey","Viktor Troicki","0","1"
"Sam Querrey","Yuichi Sugita","1","0"
"Sam Querrey","Tennys Sandgren","1","1"
"Sam Querrey","Jason Jung","1","0"
"Sam Querrey","Ivo Karlovic","1","0"
"Sam Querrey","Bjorn Fratangelo","2","1"
"Sam Querrey","Ernesto Escobedo","1","0"
"Sam Querrey","Yen Hsun Lu","0","1"
"Sam Querrey","Milos Raonic","0","4"
"Sam Querrey","Roger Federer","0","1"
"Sam Querrey","Matthew Ebden","0","1"
"Sam Querrey","Nicolas Mahut","1","1"
"Sam Querrey","Sergiy Stakhovsky","1","0"
"Sam Querrey","Ruben Bemelmans","1","0"
"Sam Querrey","Ryan Harrison","0","1"
"Sam Querrey","Andrey Kuznetsov","0","1"
"Sam Querrey","Mischa Zverev","2","0"
"Sam Querrey","Lukas Rosol","1","0"
"Sam Querrey","Guillermo Garcia Lopez","3","1"
"Sam Querrey","David Ferrer","0","1"
"Sam Querrey","Thomas Fabbiano","2","0"
"Sam Querrey","Hyeon Chung","0","1"
"Sam Querrey","Marcos Baghdatis","0","1"
"Sam Querrey","Brayden Schnur","0","1"
"Sam Querrey","Juan Martin del Potro","1","1"
"Sam Querrey","Jared Donaldson","1","0"
"Sam Querrey","Janko Tipsarevic","1","1"
"Sam Querrey","Santiago Giraldo","0","1"
"Sam Querrey","Tim Smyczek","1","0"
"Sam Querrey","Alexandr Dolgopolov","1","0"
"Sam Querrey","Horacio Zeballos","1","0"
"Sam Querrey","Gilles Muller","0","1"
"Sam Querrey","Dudi Sela","3","0"
"Sam Querrey","Thiemo De Bakker","2","0"
"Sam Querrey","Thomaz Bellucci","1","1"
"Sam Querrey","Mikhail Youzhny","1","0"
"Sam Querrey","Franko Skugor","1","0"
"Sam Querrey","Donald Young","0","1"
"Sam Querrey","Rajeev Ram","1","0"
"Sam Querrey","Tommy Robredo","1","0"
"Sam Querrey","Juan Monaco","0","1"
"Sam Querrey","Benjamin Becker","2","0"
"Mikhail Kukushkin","Jack Draper","1","0"
"Mikhail Kukushkin","Borna Coric","3","0"
"Mikhail Kukushkin","Malek Jaziri","1","0"
"Mikhail Kukushkin","Aljaz Bedene","0","1"
"Mikhail Kukushkin","Stan Wawrinka","0","1"
"Mikhail Kukushkin","Gregoire Barrere","1","0"
"Mikhail Kukushkin","Maximilian Marterer","0","1"
"Mikhail Kukushkin","Dominic Thiem","0","1"
"Mikhail Kukushkin","James Duckworth","0","1"
"Mikhail Kukushkin","Kyle Edmund","1","1"
"Mikhail Kukushkin","Robin Haase","1","1"
"Mikhail Kukushkin","Darian King","1","0"
"Mikhail Kukushkin","Jeremy Chardy","1","2"
"Mikhail Kukushkin","Kei Nishikori","0","6"
"Mikhail Kukushkin","Guido Pella","1","0"
"Mikhail Kukushkin","Viktor Troicki","1","0"
"Mikhail Kukushkin","Tennys Sandgren","2","0"
"Mikhail Kukushkin","Evgeny Donskoy","4","1"
"Mikhail Kukushkin","Pedro Sousa","1","0"
"Mikhail Kukushkin","Marius Copil","0","1"
"Mikhail Kukushkin","Attila Balazs","1","0"
"Mikhail Kukushkin","Paolo Lorenzi","0","1"
"Mikhail Kukushkin","Noah Rubin","1","0"
"Mikhail Kukushkin","Andrey Kuznetsov","0","1"
"Mikhail Kukushkin","Mischa Zverev","0","3"
"Mikhail Kukushkin","Lukas Rosol","1","0"
"Mikhail Kukushkin","Tomas Berdych","0","1"
"Mikhail Kukushkin","David Ferrer","2","1"
"Mikhail Kukushkin","Guido Andreozzi","0","1"
"Mikhail Kukushkin","Martin Klizan","1","1"
"Mikhail Kukushkin","Hyeon Chung","1","0"
"Mikhail Kukushkin","Marcel Granollers","0","1"
"Mikhail Kukushkin","Brayden Schnur","1","0"
"Mikhail Kukushkin","Jared Donaldson","0","1"
"Mikhail Kukushkin","Di Wu","1","0"
"Mikhail Kukushkin","Victor Estrella","0","1"
"Mikhail Kukushkin","Thomaz Bellucci","1","2"
"Mikhail Kukushkin","Mikhail Youzhny","1","0"
"Mikhail Kukushkin","Donald Young","0","1"
"Mikhail Kukushkin","Benjamin Becker","1","0"
"Jack Draper","Dominic Stricker","0","1"
"Jack Draper","Dominic Thiem","1","0"
"Jack Draper","Marc Andrea Huesler","0","1"
"Jack Draper","Chun Hsin Tseng","1","0"
"Borna Coric","Aljaz Bedene","2","1"
"Borna Coric","Stan Wawrinka","1","1"
"Borna Coric","Dominic Thiem","2","3"
"Borna Coric","Robin Haase","1","0"
"Borna Coric","Jeremy Chardy","2","1"
"Borna Coric","Kei Nishikori","1","0"
"Borna Coric","Guido Pella","1","1"
"Borna Coric","Feliciano Lopez","1","2"
"Borna Coric","Yuichi Sugita","1","0"
"Borna Coric","Ivo Karlovic","0","2"
"Borna Coric","Milos Raonic","1","1"
"Borna Coric","Salvatore Caruso","0","1"
"Borna Coric","Roger Federer","2","3"
"Borna Coric","Matthew Ebden","1","0"
"Borna Coric","Bernard Tomic","1","0"
"Borna Coric","Evgeny Donskoy","1","0"
"Borna Coric","Steve Darcis","1","0"
"Borna Coric","Ryan Harrison","0","1"
"Borna Coric","Mischa Zverev","1","0"
"Borna Coric","Tomas Berdych","1","2"
"Borna Coric","Simone Bolelli","1","0"
"Borna Coric","Leonardo Mayer","1","0"
"Borna Coric","Thomas Fabbiano","1","0"
"Borna Coric","Hyeon Chung","0","1"
"Borna Coric","Marcel Granollers","2","0"
"Borna Coric","Juan Martin del Potro","1","1"
"Borna Coric","Jared Donaldson","1","0"
"Borna Coric","Santiago Giraldo","1","0"
"Borna Coric","Bradley Klahn","1","0"
"Borna Coric","Di Wu","1","0"
"Borna Coric","Alexandr Dolgopolov","0","1"
"Borna Coric","Gilles Muller","0","1"
"Borna Coric","Julien Benneteau","1","0"
"Borna Coric","Dudi Sela","0","1"
"Borna Coric","Thiemo De Bakker","1","0"
"Borna Coric","Thomaz Bellucci","1","0"
"Borna Coric","Mikhail Youzhny","1","0"
"Borna Coric","Donald Young","2","0"
"Borna Coric","Rogerio Dutra Silva","1","0"
"Borna Coric","Florian Mayer","1","0"
"Borna Coric","Nicolas Almagro","1","0"
"Borna Coric","Paul Henri Mathieu","1","0"
"Borna Coric","Ivan Dodig","1","0"
"Michael Mmoh","Jeremy Chardy","0","1"
"Michael Mmoh","Viktor Troicki","1","0"
"Michael Mmoh","Ernesto Escobedo","1","0"
"Michael Mmoh","Nicolas Mahut","0","1"
"Michael Mmoh","Prajnesh Gunneswaran","1","0"
"Michael Mmoh","Steve Darcis","0","1"
"Michael Mmoh","Mischa Zverev","1","0"
"Michael Mmoh","Leonardo Mayer","0","1"
"Michael Mmoh","Hyeon Chung","0","1"
"Michael Mmoh","Dustin Brown","0","1"
"Michael Mmoh","Gilles Muller","0","1"
"Michael Mmoh","Peter Polansky","1","0"
"Pablo Cuevas","Malek Jaziri","2","0"
"Pablo Cuevas","Aljaz Bedene","2","1"
"Pablo Cuevas","Stan Wawrinka","1","1"
"Pablo Cuevas","Marco Cecchinato","0","1"
"Pablo Cuevas","Maximilian Marterer","1","0"
"Pablo Cuevas","Dennis Novak","1","1"
"Pablo Cuevas","Dominic Thiem","1","5"
"Pablo Cuevas","Max Purcell","1","0"
"Pablo Cuevas","Jozef Kovalik","1","0"
"Pablo Cuevas","Nicolas Jarry","0","2"
"Pablo Cuevas","Sebastian Ofner","1","1"
"Pablo Cuevas","Kyle Edmund","1","0"
"Pablo Cuevas","Robin Haase","1","0"
"Pablo Cuevas","Marcelo Arevalo","2","0"
"Pablo Cuevas","Guido Pella","1","2"
"Pablo Cuevas","Viktor Troicki","1","0"
"Pablo Cuevas","Tennys Sandgren","1","0"
"Pablo Cuevas","Ernesto Escobedo","0","1"
"Pablo Cuevas","Milos Raonic","0","2"
"Pablo Cuevas","Salvatore Caruso","1","0"
"Pablo Cuevas","Nicolas Mahut","2","1"
"Pablo Cuevas","Attila Balazs","0","1"
"Pablo Cuevas","Paolo Lorenzi","1","0"
"Pablo Cuevas","Ryan Harrison","0","1"
"Pablo Cuevas","Renzo Olivo","1","1"
"Pablo Cuevas","Andrey Kuznetsov","0","2"
"Pablo Cuevas","Tomas Berdych","0","1"
"Pablo Cuevas","Simone Bolelli","0","1"
"Pablo Cuevas","Leonardo Mayer","1","0"
"Pablo Cuevas","David Ferrer","0","2"
"Pablo Cuevas","Martin Klizan","1","1"
"Pablo Cuevas","Hyeon Chung","0","1"
"Pablo Cuevas","Marcos Baghdatis","1","0"
"Pablo Cuevas","Yannick Maden","1","0"
"Pablo Cuevas","Juan Martin del Potro","0","1"
"Pablo Cuevas","Jared Donaldson","0","1"
"Pablo Cuevas","Santiago Giraldo","1","0"
"Pablo Cuevas","Di Wu","0","1"
"Pablo Cuevas","Alexandr Dolgopolov","0","1"
"Pablo Cuevas","Gilles Muller","1","1"
"Pablo Cuevas","Nicolas Kicker","1","0"
"Pablo Cuevas","Dudi Sela","1","0"
"Pablo Cuevas","Gastao Elias","1","1"
"Pablo Cuevas","Thomaz Bellucci","1","1"
"Pablo Cuevas","Mikhail Youzhny","1","0"
"Pablo Cuevas","Florian Mayer","1","0"
"Pablo Cuevas","Stephane Robert","1","0"
"Pablo Cuevas","Nicolas Almagro","0","1"
"Pablo Cuevas","Paul Henri Mathieu","1","0"
"Pablo Cuevas","Daniel Gimeno Traver","1","0"
"Malek Jaziri","Mirza Basic","0","2"
"Malek Jaziri","Aljaz Bedene","0","1"
"Malek Jaziri","Stan Wawrinka","0","1"
"Malek Jaziri","Maximilian Marterer","0","1"
"Malek Jaziri","Max Purcell","1","0"
"Malek Jaziri","Nicolas Jarry","1","0"
"Malek Jaziri","Kyle Edmund","0","2"
"Malek Jaziri","Robin Haase","1","1"
"Malek Jaziri","Ramkumar Ramanathan","1","0"
"Malek Jaziri","Jeremy Chardy","0","1"
"Malek Jaziri","Guido Pella","1","0"
"Malek Jaziri","Feliciano Lopez","1","0"
"Malek Jaziri","Tennys Sandgren","1","0"
"Malek Jaziri","Ernesto Escobedo","1","0"
"Malek Jaziri","Milos Raonic","0","2"
"Malek Jaziri","Salvatore Caruso","1","0"
"Malek Jaziri","Roger Federer","0","1"
"Malek Jaziri","Matthew Ebden","0","1"
"Malek Jaziri","Evgeny Donskoy","1","0"
"Malek Jaziri","Nicolas Mahut","1","0"
"Malek Jaziri","Marius Copil","0","1"
"Malek Jaziri","Steve Darcis","0","1"
"Malek Jaziri","Renzo Olivo","1","0"
"Malek Jaziri","Andrey Kuznetsov","1","0"
"Malek Jaziri","Mischa Zverev","1","2"
"Malek Jaziri","Tomas Berdych","0","1"
"Malek Jaziri","Leonardo Mayer","1","0"
"Malek Jaziri","David Ferrer","0","1"
"Malek Jaziri","Guido Andreozzi","1","0"
"Malek Jaziri","Hyeon Chung","1","0"
"Malek Jaziri","Marcos Baghdatis","1","0"
"Malek Jaziri","Marcel Granollers","1","2"
"Malek Jaziri","Jared Donaldson","0","1"
"Malek Jaziri","Janko Tipsarevic","0","1"
"Malek Jaziri","Bradley Klahn","1","0"
"Malek Jaziri","Alexandr Dolgopolov","1","0"
"Malek Jaziri","Gilles Muller","0","2"
"Malek Jaziri","Julien Benneteau","0","1"
"Malek Jaziri","Gastao Elias","0","1"
"Malek Jaziri","Mikhail Youzhny","2","0"
"Malek Jaziri","Carlos Berlocq","1","0"
"Malek Jaziri","Florian Mayer","1","0"
"Malek Jaziri","Stephane Robert","1","0"
"Malek Jaziri","Tommy Robredo","0","1"
"Malek Jaziri","Ivan Dodig","1","0"
"Mirza Basic","Aljaz Bedene","0","1"
"Mirza Basic","Stan Wawrinka","1","0"
"Mirza Basic","Marco Cecchinato","0","1"
"Mirza Basic","Maximilian Marterer","1","0"
"Mirza Basic","Dominic Thiem","0","1"
"Mirza Basic","Jozef Kovalik","1","0"
"Mirza Basic","Robin Haase","2","1"
"Mirza Basic","Guido Pella","0","1"
"Mirza Basic","Feliciano Lopez","1","0"
"Mirza Basic","Tennys Sandgren","0","1"
"Mirza Basic","Milos Raonic","0","1"
"Mirza Basic","Marius Copil","1","1"
"Mirza Basic","Paolo Lorenzi","1","0"
"Mirza Basic","Mischa Zverev","1","0"
"Mirza Basic","Tomas Berdych","0","1"
"Mirza Basic","Guillermo Garcia Lopez","0","1"
"Mirza Basic","Martin Klizan","0","3"
"Mirza Basic","Mikhail Youzhny","0","2"
"Mirza Basic","Florian Mayer","1","0"
"Mirza Basic","Juan Monaco","0","1"
"Aljaz Bedene","Stan Wawrinka","0","2"
"Aljaz Bedene","Marco Cecchinato","2","2"
"Aljaz Bedene","Maximilian Marterer","1","1"
"Aljaz Bedene","Dominic Thiem","0","2"
"Aljaz Bedene","James Duckworth","1","0"
"Aljaz Bedene","Jozef Kovalik","1","0"
"Aljaz Bedene","Robin Haase","1","1"
"Aljaz Bedene","Ramkumar Ramanathan","1","0"
"Aljaz Bedene","Mohamed Safwat","1","0"
"Aljaz Bedene","Kei Nishikori","0","2"
"Aljaz Bedene","Guido Pella","1","1"
"Aljaz Bedene","Ivo Karlovic","3","1"
"Aljaz Bedene","Yasutaka Uchiyama","1","0"
"Aljaz Bedene","Ernesto Escobedo","2","0"
"Aljaz Bedene","Milos Raonic","0","5"
"Aljaz Bedene","Salvatore Caruso","1","0"
"Aljaz Bedene","Roger Federer","0","2"
"Aljaz Bedene","Bernard Tomic","1","1"
"Aljaz Bedene","Evgeny Donskoy","0","1"
"Aljaz Bedene","Marius Copil","2","1"
"Aljaz Bedene","Ernests Gulbis","0","1"
"Aljaz Bedene","Paolo Lorenzi","1","1"
"Aljaz Bedene","Ryan Harrison","1","0"
"Aljaz Bedene","Lukas Rosol","1","0"
"Aljaz Bedene","Guillermo Garcia Lopez","1","0"
"Aljaz Bedene","Guido Andreozzi","1","0"
"Aljaz Bedene","Martin Klizan","1","0"
"Aljaz Bedene","Thomas Fabbiano","1","0"
"Aljaz Bedene","Marcel Granollers","1","0"
"Aljaz Bedene","Dustin Brown","0","1"
"Aljaz Bedene","Gilles Muller","1","2"
"Aljaz Bedene","Gerald Melzer","1","0"
"Aljaz Bedene","Victor Estrella","0","1"
"Aljaz Bedene","Mikhail Youzhny","0","1"
"Aljaz Bedene","Stephane Robert","0","1"
"Aljaz Bedene","Paul Henri Mathieu","1","0"
"Stan Wawrinka","Marco Cecchinato","0","1"
"Stan Wawrinka","Dominic Thiem","1","0"
"Stan Wawrinka","Jozef Kovalik","2","0"
"Stan Wawrinka","Nicolas Jarry","1","0"
"Stan Wawrinka","Kyle Edmund","2","0"
"Stan Wawrinka","Jeremy Chardy","3","1"
"Stan Wawrinka","Kei Nishikori","4","3"
"Stan Wawrinka","Guido Pella","1","0"
"Stan Wawrinka","Feliciano Lopez","1","1"
"Stan Wawrinka","Viktor Troicki","5","0"
"Stan Wawrinka","Tennys Sandgren","0","1"
"Stan Wawrinka","Milos Raonic","1","3"
"Stan Wawrinka","Illya Marchenko","2","0"
"Stan Wawrinka","Alessandro Giannessi","1","0"
"Stan Wawrinka","Roger Federer","0","6"
"Stan Wawrinka","Alex Bolt","1","0"
"Stan Wawrinka","Evgeny Donskoy","1","0"
"Stan Wawrinka","Nicolas Mahut","0","1"
"Stan Wawrinka","Pedro Sousa","1","0"
"Stan Wawrinka","Sergiy Stakhovsky","2","0"
"Stan Wawrinka","Ruben Bemelmans","1","0"
"Stan Wawrinka","Marius Copil","0","1"
"Stan Wawrinka","Ernests Gulbis","1","0"
"Stan Wawrinka","Paolo Lorenzi","2","0"
"Stan Wawrinka","Ryan Harrison","1","0"
"Stan Wawrinka","Andrey Kuznetsov","2","1"
"Stan Wawrinka","Mischa Zverev","1","1"
"Stan Wawrinka","Lukas Rosol","4","0"
"Stan Wawrinka","Guillermo Garcia Lopez","1","1"
"Stan Wawrinka","Martin Klizan","2","1"
"Stan Wawrinka","Thomas Fabbiano","0","1"
"Stan Wawrinka","Marcos Baghdatis","1","0"
"Stan Wawrinka","Juan Martin del Potro","1","1"
"Stan Wawrinka","Jared Donaldson","2","0"
"Stan Wawrinka","Alexandr Dolgopolov","1","0"
"Stan Wawrinka","Horacio Zeballos","1","0"
"Stan Wawrinka","Mikhail Youzhny","1","0"
"Stan Wawrinka","Franko Skugor","1","0"
"Stan Wawrinka","Donald Young","1","1"
"Stan Wawrinka","Rogerio Dutra Silva","1","0"
"Stan Wawrinka","Radek Stepanek","1","0"
"Stan Wawrinka","Juan Monaco","0","1"
"Marco Cecchinato","Dominic Thiem","1","1"
"Marco Cecchinato","Sebastian Ofner","0","1"
"Marco Cecchinato","Kyle Edmund","1","0"
"Marco Cecchinato","Jeremy Chardy","0","2"
"Marco Cecchinato","Kei Nishikori","0","1"
"Marco Cecchinato","Guido Pella","3","1"
"Marco Cecchinato","Viktor Troicki","1","0"
"Marco Cecchinato","Tennys Sandgren","1","1"
"Marco Cecchinato","Yasutaka Uchiyama","1","0"
"Marco Cecchinato","Milos Raonic","0","4"
"Marco Cecchinato","Lukas Lacko","1","1"
"Marco Cecchinato","Marco Trungelliti","2","0"
"Marco Cecchinato","Nicolas Mahut","0","2"
"Marco Cecchinato","Sergiy Stakhovsky","1","0"
"Marco Cecchinato","Marius Copil","1","0"
"Marco Cecchinato","Paolo Lorenzi","0","1"
"Marco Cecchinato","Tomas Berdych","0","1"
"Marco Cecchinato","Leonardo Mayer","1","0"
"Marco Cecchinato","Martin Klizan","1","0"
"Marco Cecchinato","Thomas Fabbiano","1","0"
"Marco Cecchinato","Hyeon Chung","1","0"
"Marco Cecchinato","Marcos Baghdatis","2","0"
"Marco Cecchinato","Santiago Giraldo","0","1"
"Marco Cecchinato","Horacio Zeballos","0","1"
"Marco Cecchinato","Julien Benneteau","0","1"
"Marco Cecchinato","Nicolas Kicker","0","1"
"Marco Cecchinato","Gerald Melzer","0","1"
"Marco Cecchinato","Florian Mayer","0","1"
"Marco Cecchinato","Ivan Dodig","0","1"
"Marco Cecchinato","Juan Monaco","0","1"
"Gregoire Barrere","Mohamed Safwat","1","0"
"Gregoire Barrere","Jeremy Chardy","0","1"
"Gregoire Barrere","Guido Pella","0","1"
"Gregoire Barrere","Matthew Ebden","1","0"
"Gregoire Barrere","Sergiy Stakhovsky","0","1"
"Jason Kubler","Dennis Novak","1","0"
"Jason Kubler","James Duckworth","1","1"
"Jason Kubler","Guido Pella","0","1"
"Jason Kubler","Thomas Fabbiano","0","1"
"Dominic Stricker","Marc Andrea Huesler","1","0"
"Dominic Stricker","Chun Hsin Tseng","1","0"
"Maximilian Marterer","Dennis Novak","1","0"
"Maximilian Marterer","Dominic Thiem","0","2"
"Maximilian Marterer","Jeremy Chardy","0","1"
"Maximilian Marterer","Kei Nishikori","0","1"
"Maximilian Marterer","Viktor Troicki","1","0"
"Maximilian Marterer","Yuichi Sugita","0","1"
"Maximilian Marterer","Tennys Sandgren","0","2"
"Maximilian Marterer","Ivo Karlovic","1","0"
"Maximilian Marterer","Milos Raonic","0","1"
"Maximilian Marterer","Steve Darcis","0","1"
"Maximilian Marterer","Ryan Harrison","1","0"
"Maximilian Marterer","Tomas Berdych","0","1"
"Maximilian Marterer","Martin Klizan","0","1"
"Maximilian Marterer","Hyeon Chung","0","1"
"Maximilian Marterer","Yannick Maden","0","1"
"Maximilian Marterer","Dustin Brown","1","0"
"Maximilian Marterer","Bradley Klahn","0","1"
"Maximilian Marterer","Donald Young","0","1"
"Dennis Novak","Nicolas Jarry","0","1"
"Dennis Novak","Kyle Edmund","0","1"
"Dennis Novak","Guido Pella","1","0"
"Dennis Novak","Milos Raonic","0","1"
"Dennis Novak","Illya Marchenko","0","1"
"Dennis Novak","Nicolas Mahut","0","1"
"Dennis Novak","Pedro Sousa","1","0"
"Dennis Novak","Sergiy Stakhovsky","0","1"
"Dennis Novak","Prajnesh Gunneswaran","1","0"
"Dennis Novak","Steve Darcis","1","0"
"Dennis Novak","Thomas Fabbiano","1","0"
"Dennis Novak","Peter Polansky","1","0"
"Dominic Thiem","James Duckworth","1","0"
"Dominic Thiem","Jozef Kovalik","2","0"
"Dominic Thiem","Nicolas Jarry","0","1"
"Dominic Thiem","Sebastian Ofner","2","0"
"Dominic Thiem","Kyle Edmund","1","0"
"Dominic Thiem","Zhizhen Zhang","1","0"
"Dominic Thiem","Robin Haase","1","1"
"Dominic Thiem","Sumit Nagal","1","0"
"Dominic Thiem","Ramkumar Ramanathan","0","1"
"Dominic Thiem","Jeremy Chardy","1","0"
"Dominic Thiem","Kei Nishikori","2","2"
"Dominic Thiem","Guido Pella","3","2"
"Dominic Thiem","Viktor Troicki","0","2"
"Dominic Thiem","Yuichi Sugita","1","1"
"Dominic Thiem","Tennys Sandgren","0","1"
"Dominic Thiem","Ivo Karlovic","1","0"
"Dominic Thiem","Milos Raonic","2","2"
"Dominic Thiem","Roger Federer","5","2"
"Dominic Thiem","Matthew Ebden","0","1"
"Dominic Thiem","Alex Bolt","1","0"
"Dominic Thiem","Bernard Tomic","2","0"
"Dominic Thiem","Evgeny Donskoy","1","0"
"Dominic Thiem","Ruben Bemelmans","1","0"
"Dominic Thiem","Mischa Zverev","1","0"
"Dominic Thiem","Tomas Berdych","0","1"
"Dominic Thiem","Guillermo Garcia Lopez","2","0"
"Dominic Thiem","Simone Bolelli","1","0"
"Dominic Thiem","Leonardo Mayer","2","0"
"Dominic Thiem","David Ferrer","1","1"
"Dominic Thiem","Martin Klizan","2","1"
"Dominic Thiem","Thomas Fabbiano","0","1"
"Dominic Thiem","Marcos Baghdatis","0","1"
"Dominic Thiem","Marcel Granollers","1","0"
"Dominic Thiem","Juan Martin del Potro","0","4"
"Dominic Thiem","Jared Donaldson","2","0"
"Dominic Thiem","Janko Tipsarevic","1","0"
"Dominic Thiem","Santiago Giraldo","1","0"
"Dominic Thiem","Di Wu","1","0"
"Dominic Thiem","Alexandr Dolgopolov","1","0"
"Dominic Thiem","Horacio Zeballos","2","0"
"Dominic Thiem","Gilles Muller","1","1"
"Dominic Thiem","Gerald Melzer","1","0"
"Dominic Thiem","Gastao Elias","3","0"
"Dominic Thiem","Mikhail Youzhny","2","0"
"Dominic Thiem","Florian Mayer","1","1"
"Dominic Thiem","Sam Groth","3","0"
"Dominic Thiem","Nicolas Almagro","2","0"
"Dominic Thiem","Ivan Dodig","1","0"
"Dominic Thiem","Teymuraz Gabashvili","1","0"
"Dominic Thiem","Inigo Cervantes Huegun","1","0"
"Marc Andrea Huesler","Emilio Gomez","0","1"
"Marc Andrea Huesler","Feliciano Lopez","1","1"
"Marc Andrea Huesler","Nicolas Almagro","1","0"
"James Duckworth","Max Purcell","0","1"
"James Duckworth","Robin Haase","1","0"
"James Duckworth","Jeremy Chardy","0","1"
"James Duckworth","Feliciano Lopez","1","0"
"James Duckworth","Tennys Sandgren","0","1"
"James Duckworth","Salvatore Caruso","1","1"
"James Duckworth","Paolo Lorenzi","0","1"
"James Duckworth","Ryan Harrison","0","1"
"James Duckworth","Mischa Zverev","1","0"
"James Duckworth","Tim Smyczek","1","0"
"James Duckworth","Mikhail Youzhny","0","1"
"James Duckworth","Inigo Cervantes Huegun","1","0"
"James Duckworth","Juan Monaco","0","1"
"Jozef Kovalik","Robin Haase","0","1"
"Jozef Kovalik","Sumit Nagal","1","0"
"Jozef Kovalik","Jeremy Chardy","0","1"
"Jozef Kovalik","Guido Pella","1","0"
"Jozef Kovalik","Viktor Troicki","0","1"
"Jozef Kovalik","Salvatore Caruso","0","1"
"Jozef Kovalik","Lukas Lacko","1","0"
"Jozef Kovalik","Marco Trungelliti","0","1"
"Jozef Kovalik","Bernard Tomic","0","1"
"Jozef Kovalik","Pedro Sousa","0","1"
"Jozef Kovalik","Marius Copil","0","1"
"Jozef Kovalik","Guillermo Garcia Lopez","2","0"
"Jozef Kovalik","Leonardo Mayer","0","1"
"Jozef Kovalik","Thomas Fabbiano","0","1"
"Jozef Kovalik","Marcos Baghdatis","1","0"
"Jozef Kovalik","Gastao Elias","1","0"
"Jozef Kovalik","Carlos Berlocq","0","1"
"Nicolas Jarry","Kyle Edmund","0","2"
"Nicolas Jarry","Robin Haase","1","1"
"Nicolas Jarry","Jeremy Chardy","1","2"
"Nicolas Jarry","Guido Pella","1","1"
"Nicolas Jarry","Matthew Ebden","1","0"
"Nicolas Jarry","Sergiy Stakhovsky","0","1"
"Nicolas Jarry","Mischa Zverev","1","1"
"Nicolas Jarry","Guillermo Garcia Lopez","1","0"
"Nicolas Jarry","Leonardo Mayer","1","2"
"Nicolas Jarry","David Ferrer","0","1"
