"player1","player2","wins1","wins2"
"Andy Murray","Denis Kudla","1","0"
"Andy Murray","Kevin Anderson","1","0"
"Andy Murray","Tennys Sandgren","1","1"
"Andy Murray","Ivo Karlovic","1","0"
"Andy Murray","Sam Querrey","1","1"
"Andy Murray","Felix Auger Aliassime","0","1"
"Andy Murray","Grigor Dimitrov","2","1"
"Andy Murray","Carlos Alcaraz","1","1"
"Andy Murray","Jannik Sinner","1","0"
"Andy Murray","Philipp Kohlschreiber","1","0"
"Andy Murray","Vasek Pospisil","1","1"
"Andy Murray","Lucas Pouille","4","1"
"Andy Murray","Tommy Paul","0","1"
"Andy Murray","Aljaz Bedene","1","0"
"Andy Murray","David Goffin","3","0"
"Andy Murray","Roberto Bautista Agut","1","1"
"Andy Murray","Joao Sousa","1","0"
"Andy Murray","Pierre Hugues Herbert","1","0"
"Andy Murray","Yen Hsun Lu","1","0"
"Andy Murray","Milos Raonic","7","1"
"Andy Murray","Andrey Rublev","1","1"
"Andy Murray","John Isner","3","0"
"Andy Murray","Albert Ramos","1","1"
"Andy Murray","Yoshihito Nishioka","1","0"
"Andy Murray","Taro Daniel","1","0"
"Andy Murray","Borna Coric","0","1"
"Andy Murray","Rafael Nadal","1","1"
"Andy Murray","Dominic Thiem","0","2"
"Andy Murray","Andreas Seppi","1","0"
"Andy Murray","Steve Johnson","2","0"
"Andy Murray","Gilles Simon","3","0"
"Andy Murray","Illya Marchenko","1","0"
"Andy Murray","Richard Gasquet","2","1"
"Andy Murray","Malek Jaziri","1","0"
"Andy Murray","Jo-Wilfried Tsonga","2","0"
"Andy Murray","Nick Kyrgios","1","1"
"Andy Murray","Stan Wawrinka","4","2"
"Andy Murray","Bernard Tomic","3","0"
"Andy Murray","Nicolas Mahut","1","0"
"Andy Murray","Robin Haase","1","0"
"Andy Murray","Fernando Verdasco","2","3"
"Andy Murray","Marius Copil","3","0"
"Andy Murray","Kyle Edmund","3","1"
"Andy Murray","Juan Ignacio Londero","1","0"
"Andy Murray","Paolo Lorenzi","1","0"
"Andy Murray","Noah Rubin","1","0"
"Andy Murray","Andrey Kuznetsov","2","0"
"Andy Murray","Mischa Zverev","0","1"
"Andy Murray","Lukas Rosol","1","0"
"Andy Murray","Tomas Berdych","4","0"
"Andy Murray","Guillermo Garcia Lopez","1","0"
"Andy Murray","David Ferrer","3","0"
"Andy Murray","Martin Klizan","2","0"
"Andy Murray","Marcel Granollers","2","0"
"Andy Murray","Denis Istomin","1","0"
"Andy Murray","Juan Martin del Potro","2","1"
"Andy Murray","Dustin Brown","1","0"
"Andy Murray","Gilles Muller","1","0"
"Andy Murray","Gerald Melzer","1","0"
"Andy Murray","Sam Groth","1","0"
"Andy Murray","Radek Stepanek","2","0"
"Andy Murray","Nicolas Almagro","1","0"
"Andy Murray","Juan Monaco","2","0"
"Matteo Berrettini","Laslo Djere","1","0"
"Matteo Berrettini","Federico Delbonis","1","0"
"Matteo Berrettini","Cristian Garin","2","1"
"Matteo Berrettini","Jordan Thompson","1","0"
"Matteo Berrettini","Peter Gojowczyk","0","1"
"Matteo Berrettini","Denis Kudla","2","2"
"Matteo Berrettini","Kevin Anderson","1","0"
"Matteo Berrettini","Jack Sock","1","0"
"Matteo Berrettini","Tennys Sandgren","0","1"
"Matteo Berrettini","Marco Cecchinato","1","0"
"Matteo Berrettini","Emil Ruusuvuori","1","0"
"Matteo Berrettini","Roberto Carballes Baena","1","0"
"Matteo Berrettini","Henri Laaksonen","0","1"
"Matteo Berrettini","Daniel Altmaier","0","1"
"Matteo Berrettini","Sam Querrey","0","1"
"Matteo Berrettini","Lloyd Harris","1","0"
"Matteo Berrettini","Felix Auger Aliassime","3","1"
"Matteo Berrettini","Marton Fucsovics","0","1"
"Matteo Berrettini","Pablo Andujar","1","0"
"Matteo Berrettini","Grigor Dimitrov","1","1"
"Matteo Berrettini","Carlos Alcaraz","0","1"
"Matteo Berrettini","Gael Monfils","2","0"
"Matteo Berrettini","Philipp Kohlschreiber","1","0"
"Matteo Berrettini","Vasek Pospisil","1","0"
"Matteo Berrettini","Lucas Pouille","1","0"
"Matteo Berrettini","Alexei Popyrin","2","0"
"Matteo Berrettini","Taylor Fritz","0","2"
"Matteo Berrettini","Reilly Opelka","0","1"
"Matteo Berrettini","Aljaz Bedene","3","1"
"Matteo Berrettini","David Goffin","0","1"
"Matteo Berrettini","Roberto Bautista Agut","4","1"
"Matteo Berrettini","Andrey Rublev","3","2"
"Matteo Berrettini","Albert Ramos","1","0"
"Matteo Berrettini","Taro Daniel","2","1"
"Matteo Berrettini","Rafael Nadal","0","1"
"Matteo Berrettini","Stefano Travaglia","2","0"
"Matteo Berrettini","Dominic Thiem","3","2"
"Matteo Berrettini","Andreas Seppi","1","1"
"Matteo Berrettini","Corentin Moutet","1","0"
"Matteo Berrettini","Botic Van De Zandschulp","1","0"
"Matteo Berrettini","Gilles Simon","1","1"
"Matteo Berrettini","Radu Albot","2","0"
"Matteo Berrettini","Richard Gasquet","1","0"
"Matteo Berrettini","Roger Federer","1","2"
"Matteo Berrettini","Jo-Wilfried Tsonga","0","1"
"Matteo Berrettini","Matthew Ebden","0","1"
"Matteo Berrettini","Soon Woo Kwon","1","0"
"Matteo Berrettini","Nick Kyrgios","1","0"
"Matteo Berrettini","Dimitar Kuzmanov","1","0"
"Matteo Berrettini","Nicolas Jarry","0","1"
"Matteo Berrettini","Fernando Verdasco","1","0"
"Matteo Berrettini","Prajnesh Gunneswaran","2","0"
"Matteo Berrettini","Kyle Edmund","1","1"
"Matteo Berrettini","Ernests Gulbis","1","0"
"Matteo Berrettini","Juan Ignacio Londero","0","1"
"Matteo Berrettini","Attila Balazs","1","0"
"Matteo Berrettini","Lukas Rosol","0","1"
"Matteo Berrettini","Guillermo Garcia Lopez","1","0"
"Matteo Berrettini","Leonardo Mayer","2","1"
"Matteo Berrettini","David Ferrer","0","1"
"Matteo Berrettini","Hyeon Chung","0","1"
"Matteo Berrettini","Marcos Baghdatis","1","0"
"Matteo Berrettini","Denis Istomin","2","0"
"Matteo Berrettini","Julien Benneteau","1","0"
"Arthur Rinderknech","Laslo Djere","0","1"
"Arthur Rinderknech","Hugo Gaston","0","1"
"Arthur Rinderknech","Federico Delbonis","2","0"
"Arthur Rinderknech","Mikael Ymer","1","0"
"Arthur Rinderknech","Roberto Carballes Baena","0","1"
"Arthur Rinderknech","Holger Rune","1","0"
"Arthur Rinderknech","Jozef Kovalik","1","0"
"Arthur Rinderknech","Carlos Alcaraz","0","1"
"Arthur Rinderknech","Jannik Sinner","1","1"
"Arthur Rinderknech","Dusan Lajovic","1","0"
"Arthur Rinderknech","Aljaz Bedene","0","1"
"Arthur Rinderknech","Roberto Bautista Agut","1","0"
"Arthur Rinderknech","Gilles Simon","0","1"
"Arthur Rinderknech","Pedro Sousa","1","0"
"Arthur Rinderknech","Juan Ignacio Londero","1","0"
"Laslo Djere","Hugo Gaston","0","1"
"Laslo Djere","Federico Delbonis","1","0"
"Laslo Djere","Cristian Garin","0","1"
"Laslo Djere","Jordan Thompson","0","1"
"Laslo Djere","Denis Kudla","0","1"
"Laslo Djere","Kevin Anderson","0","3"
"Laslo Djere","Ivo Karlovic","0","1"
"Laslo Djere","Pedro Martinez","2","0"
"Laslo Djere","Marco Cecchinato","2","1"
"Laslo Djere","Jiri Vesely","2","0"
"Laslo Djere","Roberto Carballes Baena","0","1"
"Laslo Djere","Gianluca Mager","0","1"
"Laslo Djere","Daniel Altmaier","0","1"
"Laslo Djere","Sam Querrey","0","1"
"Laslo Djere","Lloyd Harris","0","1"
"Laslo Djere","Felix Auger Aliassime","2","0"
"Laslo Djere","Jannik Sinner","2","0"
"Laslo Djere","Sebastian Korda","0","1"
"Laslo Djere","Dusan Lajovic","2","0"
"Laslo Djere","Tommy Paul","0","1"
"Laslo Djere","Lorenzo Musetti","3","1"
"Laslo Djere","Alexei Popyrin","2","0"
"Laslo Djere","Taylor Fritz","0","1"
"Laslo Djere","Aljaz Bedene","1","2"
"Laslo Djere","Roberto Bautista Agut","0","1"
"Laslo Djere","Pierre Hugues Herbert","0","1"
"Laslo Djere","Albert Ramos","2","1"
"Laslo Djere","Yoshihito Nishioka","0","1"
"Laslo Djere","Taro Daniel","1","1"
"Laslo Djere","Borna Coric","1","0"
"Laslo Djere","Rafael Nadal","0","1"
"Laslo Djere","Thiago Seyboth Wild","2","0"
"Laslo Djere","Dominic Thiem","1","0"
"Laslo Djere","Andreas Seppi","1","0"
"Laslo Djere","Steve Johnson","1","0"
"Laslo Djere","Corentin Moutet","1","0"
"Laslo Djere","Gilles Simon","0","1"
"Laslo Djere","Alessandro Giannessi","1","0"
"Laslo Djere","Richard Gasquet","0","1"
"Laslo Djere","Malek Jaziri","1","1"
"Laslo Djere","Jo-Wilfried Tsonga","0","1"
"Laslo Djere","Thiago Monteiro","1","0"
"Laslo Djere","Soon Woo Kwon","0","1"
"Laslo Djere","Facundo Bagnis","0","1"
"Laslo Djere","Kamil Majchrzak","0","1"
"Laslo Djere","Dimitar Kuzmanov","0","1"
"Laslo Djere","Evgeny Donskoy","0","1"
"Laslo Djere","Pedro Sousa","1","0"
"Laslo Djere","Fernando Verdasco","1","0"
"Laslo Djere","Marius Copil","1","0"
"Laslo Djere","Ernests Gulbis","1","0"
"Laslo Djere","Juan Ignacio Londero","1","1"
"Laslo Djere","Attila Balazs","0","1"
"Laslo Djere","Paolo Lorenzi","4","1"
"Laslo Djere","Maximilian Marterer","1","0"
"Laslo Djere","Ramkumar Ramanathan","1","0"
"Laslo Djere","Leonardo Mayer","2","0"
"Laslo Djere","Guido Andreozzi","2","0"
"Laslo Djere","Martin Klizan","1","1"
"Laslo Djere","Thomas Fabbiano","0","1"
"Laslo Djere","Denis Istomin","2","0"
"Laslo Djere","Juan Martin del Potro","1","0"
"Laslo Djere","Tim Smyczek","0","1"
"Laslo Djere","Mirza Basic","0","1"
"Hugo Gaston","Federico Delbonis","1","0"
"Hugo Gaston","Dennis Novak","1","0"
"Hugo Gaston","Cristian Garin","1","0"
"Hugo Gaston","Carlos Alcaraz","1","0"
"Hugo Gaston","Jannik Sinner","0","2"
"Hugo Gaston","Sebastian Korda","0","1"
"Hugo Gaston","Lorenzo Musetti","0","1"
"Hugo Gaston","Yoshihito Nishioka","1","0"
"Hugo Gaston","Stefano Travaglia","0","1"
"Hugo Gaston","Dominic Thiem","0","1"
"Hugo Gaston","Jaume Munar","0","1"
"Hugo Gaston","Richard Gasquet","0","1"
"Hugo Gaston","Stan Wawrinka","1","0"
"Federico Delbonis","Benoit Paire","1","0"
"Federico Delbonis","Cristian Garin","0","1"
"Federico Delbonis","Jordan Thompson","0","3"
"Federico Delbonis","Peter Gojowczyk","1","0"
"Federico Delbonis","Jack Sock","1","0"
"Federico Delbonis","Ivo Karlovic","2","1"
"Federico Delbonis","Marco Cecchinato","2","0"
"Federico Delbonis","Jiri Vesely","1","0"
"Federico Delbonis","Roberto Carballes Baena","5","0"
"Federico Delbonis","Elias Ymer","1","0"
"Federico Delbonis","Holger Rune","1","0"
"Federico Delbonis","Jozef Kovalik","1","0"
"Federico Delbonis","Felix Auger Aliassime","1","0"
"Federico Delbonis","Marton Fucsovics","1","0"
"Federico Delbonis","Pablo Andujar","2","2"
"Federico Delbonis","Grigor Dimitrov","1","1"
"Federico Delbonis","Jannik Sinner","0","1"
"Federico Delbonis","Gael Monfils","0","1"
"Federico Delbonis","Lucas Pouille","0","1"
"Federico Delbonis","Dusan Lajovic","1","1"
"Federico Delbonis","Alexei Popyrin","0","1"
"Federico Delbonis","Reilly Opelka","0","1"
"Federico Delbonis","Aljaz Bedene","0","1"
"Federico Delbonis","David Goffin","1","0"
"Federico Delbonis","Roberto Bautista Agut","0","1"
"Federico Delbonis","Joao Sousa","3","2"
"Federico Delbonis","Pierre Hugues Herbert","0","1"
"Federico Delbonis","Andrey Rublev","0","1"
"Federico Delbonis","Albert Ramos","5","2"
"Federico Delbonis","Yoshihito Nishioka","0","1"
"Federico Delbonis","Salvatore Caruso","1","0"
"Federico Delbonis","Taro Daniel","0","1"
"Federico Delbonis","Borna Coric","1","0"
"Federico Delbonis","Rafael Nadal","0","3"
"Federico Delbonis","Hugo Dellien","1","0"
"Federico Delbonis","Dominic Thiem","0","1"
"Federico Delbonis","Andreas Seppi","2","1"
"Federico Delbonis","Steve Johnson","0","2"
"Federico Delbonis","Jaume Munar","2","1"
"Federico Delbonis","Gilles Simon","0","1"
"Federico Delbonis","Illya Marchenko","1","0"
"Federico Delbonis","Andrej Martin","1","0"
"Federico Delbonis","Radu Albot","1","1"
"Federico Delbonis","Richard Gasquet","0","1"
"Federico Delbonis","Malek Jaziri","1","0"
"Federico Delbonis","Roger Federer","0","1"
"Federico Delbonis","Matthew Ebden","0","1"
"Federico Delbonis","Thiago Monteiro","1","0"
"Federico Delbonis","Facundo Bagnis","0","2"
"Federico Delbonis","Michael Mmoh","0","1"
"Federico Delbonis","Pedro Sousa","1","0"
"Federico Delbonis","Nicolas Jarry","0","1"
"Federico Delbonis","Fernando Verdasco","0","1"
"Federico Delbonis","Marius Copil","0","1"
"Federico Delbonis","Kyle Edmund","0","1"
"Federico Delbonis","Juan Ignacio Londero","1","2"
"Federico Delbonis","Paolo Lorenzi","2","0"
"Federico Delbonis","Ryan Harrison","1","0"
"Federico Delbonis","Renzo Olivo","1","0"
"Federico Delbonis","Andrey Kuznetsov","2","0"
"Federico Delbonis","Mischa Zverev","1","0"
"Federico Delbonis","Guillermo Garcia Lopez","2","1"
"Federico Delbonis","Simone Bolelli","0","1"
"Federico Delbonis","Leonardo Mayer","1","1"
"Federico Delbonis","David Ferrer","1","1"
"Federico Delbonis","Martin Klizan","1","2"
"Federico Delbonis","Denis Istomin","0","1"
"Federico Delbonis","Juan Martin del Potro","0","1"
"Federico Delbonis","Janko Tipsarevic","1","0"
"Federico Delbonis","Santiago Giraldo","1","0"
"Federico Delbonis","Horacio Zeballos","1","0"
"Federico Delbonis","Gilles Muller","0","2"
"Federico Delbonis","Dudi Sela","1","0"
"Federico Delbonis","Thiemo De Bakker","1","0"
"Federico Delbonis","Gastao Elias","1","0"
"Federico Delbonis","Thomaz Bellucci","2","0"
"Federico Delbonis","Carlos Berlocq","1","0"
"Federico Delbonis","Florian Mayer","1","0"
"Federico Delbonis","Stephane Robert","1","1"
"Federico Delbonis","Sam Groth","1","0"
"Federico Delbonis","Nicolas Almagro","0","1"
"Federico Delbonis","Konstantin Kravchuk","0","1"
"Federico Delbonis","Teymuraz Gabashvili","0","1"
"Federico Delbonis","Inigo Cervantes Huegun","0","1"
"Federico Delbonis","Juan Monaco","1","0"
"Benoit Paire","Tallon Griekspoor","1","0"
"Benoit Paire","Dennis Novak","1","1"
"Benoit Paire","Yuichi Sugita","0","1"
"Benoit Paire","Jordan Thompson","0","2"
"Benoit Paire","Peter Gojowczyk","1","1"
"Benoit Paire","Kevin Anderson","0","2"
"Benoit Paire","Jack Sock","0","1"
"Benoit Paire","Jason Jung","1","0"
"Benoit Paire","Marco Cecchinato","1","0"
"Benoit Paire","Jiri Vesely","2","0"
"Benoit Paire","Emil Ruusuvuori","0","2"
"Benoit Paire","Roberto Carballes Baena","1","0"
"Benoit Paire","Henri Laaksonen","0","2"
"Benoit Paire","Holger Rune","0","1"
"Benoit Paire","Jozef Kovalik","1","0"
"Benoit Paire","Felix Auger Aliassime","1","0"
"Benoit Paire","Marton Fucsovics","1","2"
"Benoit Paire","Pablo Andujar","1","0"
"Benoit Paire","Jannik Sinner","1","1"
"Benoit Paire","Gael Monfils","0","1"
"Benoit Paire","Philipp Kohlschreiber","0","1"
"Benoit Paire","Lucas Pouille","1","2"
"Benoit Paire","Dusan Lajovic","2","2"
"Benoit Paire","Lorenzo Musetti","0","1"
"Benoit Paire","Taylor Fritz","2","1"
"Benoit Paire","Aljaz Bedene","3","4"
"Benoit Paire","Gregoire Barrere","2","0"
"Benoit Paire","David Goffin","1","3"
"Benoit Paire","Roberto Bautista Agut","0","2"
"Benoit Paire","Damir Dzumhur","1","0"
"Benoit Paire","Joao Sousa","2","1"
"Benoit Paire","Yasutaka Uchiyama","1","1"
"Benoit Paire","Pierre Hugues Herbert","3","0"
"Benoit Paire","Andrey Rublev","0","1"
"Benoit Paire","John Isner","2","0"
"Benoit Paire","Yoshihito Nishioka","1","0"
"Benoit Paire","Borna Coric","0","3"
"Benoit Paire","Rafael Nadal","0","2"
"Benoit Paire","Juan Pablo Varillas","1","0"
"Benoit Paire","Stefano Travaglia","0","1"
"Benoit Paire","Dominic Thiem","0","3"
"Benoit Paire","Steve Johnson","3","0"
"Benoit Paire","Jaume Munar","1","1"
"Benoit Paire","Gilles Simon","1","2"
"Benoit Paire","Radu Albot","2","1"
"Benoit Paire","Richard Gasquet","2","6"
"Benoit Paire","Malek Jaziri","1","0"
"Benoit Paire","Roger Federer","0","4"
"Benoit Paire","Jo-Wilfried Tsonga","1","1"
"Benoit Paire","Thiago Monteiro","2","0"
"Benoit Paire","Lukas Lacko","1","0"
"Benoit Paire","Soon Woo Kwon","1","0"
"Benoit Paire","Stan Wawrinka","2","4"
"Benoit Paire","Bernard Tomic","1","0"
"Benoit Paire","Evgeny Donskoy","1","0"
"Benoit Paire","Nicolas Mahut","1","0"
"Benoit Paire","Cedrik Marcel Stebe","1","0"
"Benoit Paire","Robin Haase","1","0"
"Benoit Paire","Nicolas Jarry","4","0"
"Benoit Paire","Fernando Verdasco","1","0"
"Benoit Paire","Prajnesh Gunneswaran","1","1"
"Benoit Paire","Marius Copil","1","0"
"Benoit Paire","Steve Darcis","0","1"
"Benoit Paire","Kyle Edmund","1","0"
"Benoit Paire","Juan Ignacio Londero","2","0"
"Benoit Paire","Paolo Lorenzi","0","1"
"Benoit Paire","Noah Rubin","0","1"
"Benoit Paire","Mischa Zverev","3","1"
"Benoit Paire","Lukas Rosol","2","1"
"Benoit Paire","Tomas Berdych","0","2"
"Benoit Paire","Guillermo Garcia Lopez","1","1"
"Benoit Paire","Simone Bolelli","2","0"
"Benoit Paire","Leonardo Mayer","1","0"
"Benoit Paire","David Ferrer","1","0"
"Benoit Paire","Martin Klizan","1","0"
"Benoit Paire","Thomas Fabbiano","1","0"
"Benoit Paire","Marcos Baghdatis","0","2"
"Benoit Paire","Marcel Granollers","2","0"
"Benoit Paire","Yannick Maden","0","1"
"Benoit Paire","Brayden Schnur","1","0"
"Benoit Paire","Juan Martin del Potro","0","1"
"Benoit Paire","Jared Donaldson","2","1"
"Benoit Paire","Janko Tipsarevic","0","1"
"Benoit Paire","Dustin Brown","1","0"
"Benoit Paire","Horacio Zeballos","0","1"
"Benoit Paire","Yuki Bhambri","1","0"
"Benoit Paire","Gilles Muller","2","0"
"Benoit Paire","Nicolas Kicker","0","1"
"Benoit Paire","Mikhail Youzhny","1","0"
"Benoit Paire","Franko Skugor","1","0"
"Benoit Paire","Donald Young","1","1"
"Benoit Paire","Carlos Berlocq","1","0"
"Benoit Paire","Rogerio Dutra Silva","1","0"
"Benoit Paire","Florian Mayer","0","2"
"Benoit Paire","Quentin Halys","1","0"
"Benoit Paire","Radek Stepanek","0","1"
"Benoit Paire","Nicolas Almagro","0","1"
"Benoit Paire","Paul Henri Mathieu","0","1"
"Benoit Paire","Tommy Robredo","1","0"
"Benoit Paire","Tommy Haas","1","1"
"Benoit Paire","Konstantin Kravchuk","1","0"
"Benoit Paire","Ivan Dodig","0","1"
"Benoit Paire","Teymuraz Gabashvili","1","1"
"Benoit Paire","Inigo Cervantes Huegun","1","0"
"Benoit Paire","Juan Monaco","0","1"
"Benoit Paire","Daniel Gimeno Traver","0","1"
"Tallon Griekspoor","Denis Kudla","1","0"
"Tallon Griekspoor","Jiri Vesely","0","1"
"Tallon Griekspoor","Vasek Pospisil","0","1"
"Tallon Griekspoor","Taylor Fritz","0","1"
"Tallon Griekspoor","Jo-Wilfried Tsonga","0","1"
"Tallon Griekspoor","Stan Wawrinka","1","0"
"Tallon Griekspoor","Robin Haase","0","1"
"Tallon Griekspoor","Juan Ignacio Londero","1","0"
"Tallon Griekspoor","Gilles Muller","0","1"
"Dennis Novak","Cristian Garin","1","0"
"Dennis Novak","Jordan Thompson","1","0"
"Dennis Novak","Peter Gojowczyk","0","1"
"Dennis Novak","Kevin Anderson","0","1"
"Dennis Novak","Pedro Martinez","0","1"
"Dennis Novak","Emil Ruusuvuori","0","1"
"Dennis Novak","Roberto Carballes Baena","0","1"
"Dennis Novak","Gianluca Mager","1","1"
"Dennis Novak","Sam Querrey","0","1"
"Dennis Novak","Marton Fucsovics","0","2"
"Dennis Novak","Pablo Andujar","0","1"
"Dennis Novak","Grigor Dimitrov","0","1"
"Dennis Novak","Jannik Sinner","0","1"
"Dennis Novak","Gael Monfils","0","1"
"Dennis Novak","Lucas Pouille","1","0"
"Dennis Novak","Dusan Lajovic","1","1"
"Dennis Novak","Lorenzo Musetti","0","1"
"Dennis Novak","Alexei Popyrin","0","1"
"Dennis Novak","Milos Raonic","0","1"
"Dennis Novak","Andrey Rublev","1","0"
"Dennis Novak","Steve Johnson","0","1"
"Dennis Novak","Gilles Simon","1","0"
"Dennis Novak","Illya Marchenko","0","1"
"Dennis Novak","Richard Gasquet","0","1"
"Dennis Novak","Nicolas Mahut","0","1"
"Dennis Novak","Pedro Sousa","1","0"
"Dennis Novak","Sergiy Stakhovsky","0","1"
"Dennis Novak","Nicolas Jarry","0","1"
"Dennis Novak","Prajnesh Gunneswaran","1","0"
"Dennis Novak","Steve Darcis","1","0"
"Dennis Novak","Kyle Edmund","0","1"
"Dennis Novak","Maximilian Marterer","0","1"
"Dennis Novak","Thomas Fabbiano","1","0"
"Dennis Novak","Peter Polansky","1","0"
"Mikael Ymer","Jenson Brooksby","0","1"
"Mikael Ymer","Ivo Karlovic","0","1"
"Mikael Ymer","Jiri Vesely","0","1"
"Mikael Ymer","Emil Ruusuvuori","0","2"
"Mikael Ymer","Roberto Carballes Baena","1","0"
"Mikael Ymer","Henri Laaksonen","0","1"
"Mikael Ymer","Felix Auger Aliassime","0","1"
"Mikael Ymer","Carlos Alcaraz","2","0"
"Mikael Ymer","Jannik Sinner","1","2"
"Mikael Ymer","Gael Monfils","1","0"
"Mikael Ymer","Vasek Pospisil","1","0"
"Mikael Ymer","Tommy Paul","0","1"
"Mikael Ymer","Aljaz Bedene","0","1"
"Mikael Ymer","Joao Sousa","1","1"
"Mikael Ymer","Yasutaka Uchiyama","1","0"
"Mikael Ymer","Yen Hsun Lu","0","1"
"Mikael Ymer","Milos Raonic","0","1"
"Mikael Ymer","Albert Ramos","1","0"
"Mikael Ymer","Stefano Travaglia","1","0"
"Mikael Ymer","Andreas Seppi","0","1"
"Mikael Ymer","Jaume Munar","0","1"
"Mikael Ymer","Richard Gasquet","1","0"
"Mikael Ymer","Jo-Wilfried Tsonga","1","0"
"Mikael Ymer","Cedrik Marcel Stebe","0","1"
"Mikael Ymer","Sergiy Stakhovsky","1","0"
"Mikael Ymer","Robin Haase","0","1"
"Mikael Ymer","Nicolas Jarry","0","1"
"Mikael Ymer","Fernando Verdasco","1","0"
"Mikael Ymer","Ernests Gulbis","0","1"
"Mikael Ymer","Mischa Zverev","0","1"
"Mikael Ymer","Leonardo Mayer","0","1"
"Mikael Ymer","Denis Istomin","1","0"
"Mikael Ymer","Gastao Elias","1","0"
"Cristian Garin","Kevin Anderson","0","1"
"Cristian Garin","Jack Sock","0","1"
"Cristian Garin","Pedro Martinez","2","0"
"Cristian Garin","Marco Cecchinato","1","1"
"Cristian Garin","Roberto Carballes Baena","0","1"
"Cristian Garin","Henri Laaksonen","1","1"
"Cristian Garin","Gianluca Mager","1","0"
"Cristian Garin","Sam Querrey","1","0"
"Cristian Garin","Lloyd Harris","1","1"
"Cristian Garin","Felix Auger Aliassime","2","1"
"Cristian Garin","Grigor Dimitrov","0","1"
"Cristian Garin","Gael Monfils","0","1"
"Cristian Garin","Philipp Kohlschreiber","1","0"
"Cristian Garin","Tommy Paul","0","1"
"Cristian Garin","Reilly Opelka","1","1"
"Cristian Garin","Aljaz Bedene","0","1"
"Cristian Garin","David Goffin","0","1"
"Cristian Garin","Roberto Bautista Agut","0","1"
"Cristian Garin","Ernesto Escobedo","1","0"
"Cristian Garin","Milos Raonic","0","1"
"Cristian Garin","Andrey Rublev","0","2"
"Cristian Garin","John Isner","2","1"
"Cristian Garin","Christopher Eubanks","1","0"
"Cristian Garin","Salvatore Caruso","1","0"
"Cristian Garin","Taro Daniel","0","1"
"Cristian Garin","Borna Coric","1","2"
"Cristian Garin","Juan Pablo Varillas","1","0"
"Cristian Garin","Thiago Seyboth Wild","0","1"
"Cristian Garin","Stefano Travaglia","1","0"
"Cristian Garin","Dominic Thiem","0","1"
"Cristian Garin","Andreas Seppi","0","1"
"Cristian Garin","Jaume Munar","1","0"
"Cristian Garin","Andrej Martin","2","0"
"Cristian Garin","Richard Gasquet","1","0"
"Cristian Garin","Facundo Bagnis","1","0"
"Cristian Garin","Stan Wawrinka","1","1"
"Cristian Garin","Pedro Sousa","1","0"
"Cristian Garin","Robin Haase","1","0"
"Cristian Garin","Fernando Verdasco","2","0"
"Cristian Garin","Kyle Edmund","1","0"
"Cristian Garin","Juan Ignacio Londero","1","1"
"Cristian Garin","Attila Balazs","1","0"
"Cristian Garin","Maximilian Marterer","1","0"
"Cristian Garin","Leonardo Mayer","1","0"
"Cristian Garin","Martin Klizan","1","0"
"Cristian Garin","Yannick Maden","1","0"
"Cristian Garin","Santiago Giraldo","0","1"
"Yuichi Sugita","Jordan Thompson","0","1"
"Yuichi Sugita","Denis Kudla","0","1"
"Yuichi Sugita","Jack Sock","2","0"
"Yuichi Sugita","Ivo Karlovic","0","1"
"Yuichi Sugita","Elias Ymer","1","0"
"Yuichi Sugita","Daniel Altmaier","1","0"
"Yuichi Sugita","Sam Querrey","0","1"
"Yuichi Sugita","Felix Auger Aliassime","0","1"
"Yuichi Sugita","Grigor Dimitrov","0","3"
"Yuichi Sugita","Gael Monfils","0","2"
"Yuichi Sugita","Philipp Kohlschreiber","0","1"
"Yuichi Sugita","Vasek Pospisil","1","0"
"Yuichi Sugita","Lucas Pouille","0","1"
"Yuichi Sugita","Dusan Lajovic","1","0"
"Yuichi Sugita","Taylor Fritz","1","1"
"Yuichi Sugita","David Goffin","0","1"
"Yuichi Sugita","Damir Dzumhur","1","0"
"Yuichi Sugita","Joao Sousa","1","0"
"Yuichi Sugita","Pierre Hugues Herbert","0","1"
"Yuichi Sugita","Milos Raonic","1","1"
"Yuichi Sugita","Andrey Rublev","0","1"
"Yuichi Sugita","Borna Coric","0","1"
"Yuichi Sugita","Rafael Nadal","0","1"
"Yuichi Sugita","Stefano Travaglia","1","0"
"Yuichi Sugita","Dominic Thiem","1","1"
"Yuichi Sugita","Andreas Seppi","1","1"
"Yuichi Sugita","Steve Johnson","0","2"
"Yuichi Sugita","Gilles Simon","0","1"
"Yuichi Sugita","Radu Albot","0","1"
"Yuichi Sugita","Richard Gasquet","1","2"
"Yuichi Sugita","Roger Federer","0","1"
"Yuichi Sugita","Matthew Ebden","1","0"
"Yuichi Sugita","Thiago Monteiro","2","0"
"Yuichi Sugita","Bernard Tomic","0","1"
"Yuichi Sugita","Nicolas Mahut","1","0"
"Yuichi Sugita","Robin Haase","0","1"
"Yuichi Sugita","Marius Copil","0","1"
"Yuichi Sugita","Ryan Harrison","0","1"
"Yuichi Sugita","Maximilian Marterer","1","0"
"Yuichi Sugita","Guillermo Garcia Lopez","0","1"
"Yuichi Sugita","Leonardo Mayer","0","2"
"Yuichi Sugita","David Ferrer","1","0"
"Yuichi Sugita","Thomas Fabbiano","1","0"
"Yuichi Sugita","Marcos Baghdatis","2","0"
"Yuichi Sugita","Marcel Granollers","0","1"
